ID,HRDTime,HRDTime_ci_hi,HRDTime_ci_lo,HRDTime_ci_IQR_hi,HRDTime_ci_IQR_lo,WGDTime,WGDTime_ci_hi,WGDTime_ci_lo,WGDTime_ci_IQR_hi,WGDTime_ci_IQR_lo,WGDTime_CpG,pi2SBS1,pi2SBS1_ci,pi2SBS3,pi2SBS3_ci,pi1SBS1,pi1SBS1_ci,pi1SBS3,pi1SBS3_ci,c,c21,Nt_SBS1,Nt_SBS3,N_mut(C>TpG),N_mut_all
fc8130e0-a38a-23b9-e040-11ac0c48327f_p0_1840,0.05057968983148613,0.6670419390302633,0.737123466598105,0.16237887423502162,0.16854832464814767,1.2827184183562421,0.004895522118708806,0.0035719972721752757,0.0012307609644695017,0.0015932207114639496,1.2785407981409092,"[0.9312101135693487, 0.9368260028987409, 0.9046743407992832]","[0.02620530031159457, 0.006035479087071138, 0.012209405716268384]","[0.9394320983633504, 0.9078719980897099, 0.8472487953750546]","[0.012152358844439326, 0.016354119861396732, 0.028834403914240636]","[0.04441074368622447, 0.029027487743250112, 0.07376137247278838]","[0.01984794075425663, 0.004223711291547225, 0.00843019652462023]","[0.031681645734166645, 0.05453096689930852, 0.11665091294972202]","[0.010721361034231047, 0.013146351500239475, 0.0214720949868928]","[0.11592531553808703, 0, 0.04550787971014514]",0.07911098833813694,"[47.599099693582026, 146.78145339717273, 46.68809415711385]","[598.7589653614651, 1798.3719938187915, 657.9196666795772]","[0, 0, 0]","[1172, 3459, 1284]"
fc8130e0-a38a-23b9-e040-11ac0c48327f_p0_2340,0.38684951276410684,0.1346080757030591,0.13576263340949657,0.04801811671823286,0.048372600792354115,1.0790688785523588,0.023046318038510538,0.017379552677276644,0.007409265554350286,0.007777582131738292,1.0491399541605142,"[0.7736685949096295, 0.6727241637930104, 0.5911773884102266]","[0.030538942833086447, 0.028786580853690236, 0.04098792759088671]","[0.6809827330632945, 0.5665669298106535, 0.5209244306155091]","[0.04985375632806999, 0.03702093590334293, 0.06265119243930695]","[0.2033103296519333, 0.286514941652524, 0.376894485289873]","[0.026090692594470527, 0.026877322363135198, 0.04002011700899502]","[0.28620805685466516, 0.38741281866225236, 0.43973078116877873]","[0.043765815201266, 0.03413035033029943, 0.05856029512020661]","[0.058109410213374416, 0, 0.05937085475056331]",0.05877183344038232,"[49.39146273633351, 149.62860858807838, 46.567741937748025]","[608.0666992406489, 1843.2922539937122, 678.6503068339058]","[0, 0, 0]","[1181, 3486, 1306]"
fc8130e0-a38a-23b9-e040-11ac0c48327f_p0_2840,0.32437977217348346,0.09579679459914281,0.11563761082995541,0.03514116990557464,0.028328699970598448,0.7467230457464399,0.023627353886113145,0.028536212098994262,0.013087646611469106,0.010607801021506935,0.7362882509522085,"[0.5204429691159319, 0.35912810998129985, 0.34181202154421825]","[0.04739764458043358, 0.02490142665388856, 0.038851070579705715]","[0.33842191900679963, 0.2531569451837082, 0.28252605008071785]","[0.05135855126888145, 0.03689552933651358, 0.048500454288870815]","[0.4540864648552199, 0.600895615169136, 0.6271627874223724]","[0.04461573182212983, 0.02473257946858004, 0.03802821214740221]","[0.6257188728360604, 0.7037199221357483, 0.6765128697206195]","[0.04842533879341321, 0.03523575018928177, 0.046198543913927304]","[0.058340591976464434, 0, 0.0639195515708124]",0.06129690668973734,"[47.91165400107266, 156.71850270229413, 47.14405230539528]","[600.7470831745017, 1903.0703916084576, 690.3422590716706]","[0, 0, 0]","[1179, 3477, 1329]"
fc8130e0-a38a-23b9-e040-11ac0c48327f_p0_3340,0.2799142148481094,0.06162373392098419,0.0652719805674947,0.026602997717732446,0.02394652588511359,0.5178855352026785,0.03226481771264056,0.03203965146090715,0.0107373539085176,0.010455717381656404,0.491852016108707,"[0.33287182234010787, 0.22239719028107185, 0.18738564282759873]","[0.04033107487574383, 0.02578611116841878, 0.021963562480416074]","[0.14843599632878085, 0.11445654302594348, 0.14947897609113736]","[0.028836810891582874, 0.021727569408654966, 0.02844190174575014]","[0.6377371923987661, 0.7327126170898681, 0.77539232137187]","[0.03829579303653746, 0.025612838986024122, 0.022076461264392222]","[0.809094378280916, 0.8326929785189081, 0.8024789918970042]","[0.027755743512017483, 0.020913982350990956, 0.027168378648100677]","[0.061817259026250626, 0, 0.0656191304364611]",0.0638324336559415,"[48.770051604652984, 151.07264852247204, 47.94430130292513]","[626.8756124192444, 1837.754235566232, 712.1598055559567]","[0, 0, 0]","[1173, 3529, 1323]"
fc8130e0-a38a-23b9-e040-11ac0c48327f_p0_3840,0.16691401907023465,0.04299175059522531,0.0536689940639907,0.01706809468328338,0.012652215785693338,0.2782713332969926,0.028800562338037516,0.03678143256285876,0.014499272890754589,0.012325678222807557,0.2769048194408043,"[0.2148164374131871, 0.09128877966061849, 0.10230808389112105]","[0.041717521730714954, 0.014458758956399018, 0.023118312851627083]","[0.061261500089388514, 0.04146037318595507, 0.0675195104961549]","[0.035395209998456086, 0.016532519969673955, 0.03788354500248808]","[0.742160614164815, 0.8540361325167942, 0.8625699803464251]","[0.03881553519896025, 0.013306885776839139, 0.021879701017923137]","[0.8796346979687302, 0.8936174189765677, 0.8743601694794819]","[0.032942058823549614, 0.015344790480837034, 0.0355362756407564]","[0.06641637141049066, 0, 0.06635274944783368]",0.06638266356162122,"[46.19543669495729, 155.10963898471596, 44.80562508964685]","[591.9485609923147, 1877.359042264278, 672.3226823901416]","[0, 0, 0]","[1167, 3510, 1315]"
fc8130e0-a38a-23b9-e040-11ac0c48327f_p0_4340,0.111669841420248,0.058788746610345166,0.04481122380142466,0.015232093459950524,0.019826682679715824,0.18004189510525337,0.028009968657706358,0.030600695925432436,0.011495482394858203,0.012595032002657824,0.1736747623835957,"[0.1546733953609126, 0.05193023071297605, 0.06588594825769695]","[0.031644129766425014, 0.012371851528232954, 0.01195362610255447]","[0.03956213180914057, 0.019335593910400028, 0.04673012729921521]","[0.030739153535695, 0.012866488897131068, 0.029221503025470667]","[0.7880491988141075, 0.8854464651666941, 0.8905683385954696]","[0.029202357812231572, 0.011317058176196104, 0.011225499912504489]","[0.8868532587990176, 0.904517660416535, 0.8853057172084156]","[0.028185436842963207, 0.011768880048962038, 0.02677839619929534]","[0.07455026384432616, 0, 0.07163204468618453]",0.07298932806310346,"[45.51274979619776, 154.09841045130642, 44.74459253129004]","[546.9971770251552, 1872.2296090996833, 633.7230841076358]","[0, 0, 0]","[1133, 3513, 1303]"
fc8130e0-a38a-23b9-e040-11ac0c48327f_p0_4840,0.06630092774065406,0.02765970350108407,0.027004332150416505,0.011632035296328655,0.011731044464341915,0.14561005696519774,0.016728083240638014,0.0316521952950226,0.0072863921677652765,0.00505226453534513,0.12397513077751912,"[0.13886272136243455, 0.03996437761034893, 0.043187651211963975]","[0.025919596185649325, 0.010174615605769271, 0.006138881986627084]","[0.049374507127608845, 0.021414845933057102, 0.0497396633612506]","[0.0215886055226651, 0.0075607479028909795, 0.018512024851785658]","[0.7930604191430922, 0.8874548473985151, 0.9034371572064954]","[0.023291904065699087, 0.009117716130665754, 0.005750153980771389]","[0.8598979660336468, 0.892138722126436, 0.8760340235524072]","[0.019110261833481912, 0.006747931421795139, 0.016857479387990038]","[0.07849576931088996, 0, 0.07584795806984945]",0.07706130673758602,"[45.02930637890937, 150.9361755747245, 46.29311501239127]","[531.6081704398313, 1787.4240513074433, 632.579231084828]","[0, 0, 0]","[1092, 3438, 1291]"
fc8130e0-a38a-23b9-e040-11ac0c48327f_p0_5340,0.04242854057970184,0.0347959531745487,0.024634306093448962,0.00831048405779053,0.011307500861003374,0.09657817292987686,0.01578545955772069,0.028726733592859904,0.007867713551759525,0.0038441299215766223,0.08419227464968293,"[0.09410161931082342, 0.023646119958672395, 0.031022459411049676]","[0.022759658736149303, 0.007555060670786858, 0.007896630639167412]","[0.027641006308962504, 0.014206190829561524, 0.036067118317348906]","[0.01632661724389791, 0.009296787875886597, 0.02287867731485568]","[0.8302037919257059, 0.885540632520167, 0.9030480735479778]","[0.01959810525780542, 0.006608237613647927, 0.007416248953945159]","[0.8626280201486175, 0.8841280461707924, 0.8766539970792246]","[0.014205241788345924, 0.00818011104301275, 0.020483735811666626]","[0.08088766755510274, 0, 0.07499338341487723]",0.07762329838716535,"[41.47134646360066, 154.26637083612337, 45.026067483367214]","[496.74790015739563, 1744.2874733717692, 622.7566535704865]","[0, 0, 0]","[1028, 3351, 1276]"
fc8130e0-a38a-23b9-e040-11ac0c48327f_p0_5840,0.03235746542971667,0.021415924646941815,0.026007875731663955,0.007805220966018517,0.006296053251426827,0.07597549888830513,0.01210616047129999,0.028338030829738313,0.0063199803534917665,0.0031638528848685066,0.06278712078550354,"[0.05870383678270315, 0.019792520469197553, 0.026286888317434733]","[0.012946566657828805, 0.007210914096329635, 0.009841713654051593]","[0.014781088918245127, 0.011445890505454224, 0.029554657584074998]","[0.0057254214754269344, 0.004462988669401934, 0.011738401344477609]","[0.8583884263553717, 0.8699154012456858, 0.8915990486622591]","[0.010524376093711929, 0.006236494588610808, 0.008962140157444176]","[0.8588562911494219, 0.8701799798448298, 0.8745314587818356]","[0.004802868315801179, 0.003815943447585679, 0.01047976701121317]","[0.0876586883788685, 0, 0.07717082006641866]",0.08165804681223245,"[39.77772118695655, 152.69663702288435, 46.29602722217559]","[456.9339882063128, 1678.4104363246015, 616.3675397828999]","[0, 0, 0]","[931, 3229, 1245]"
fc8130e3-01ba-c740-e040-11ac0c483291_p0_4000,0.20405164888491928,0.4622195302238676,0.2652040394874413,0.08317051668702197,0.10252740244127455,0.9982808278451946,0.0502612253265563,0.027619888105873125,0.004551203656079639,0.01113884961054068,0.9660369002959471,"[0.8980966973314046, 0.6660966238416846, 0.804075141272278]","[0.040040239896412366, 0.15316732378048847, 0.07733550503201553]","[0.8401464596879576, 0.6372687420025596, 0.7861638252992149]","[0.03855853949527466, 0.06876340304699957, 0.049815451295030344]","[0.08217802248869777, 0.30537193287381276, 0.1633778706553703]","[0.029406250509177348, 0.13543669426077523, 0.06156886280587553]","[0.13236893257753243, 0.3285345902718585, 0.18128544318999162]","[0.030416897575760236, 0.06056285303419168, 0.04105159284943195]","[0.041444677784880694, 0, 0.04651026357131721]",0.045231055331863015,"[39.121873361745415, 43.50167391401839, 92.7254112842991]","[591.9865603722469, 754.2608608542894, 1822.2845209584325]","[0, 0, 0]","[1298, 1601, 3842]"
fc8130e3-01ba-c740-e040-11ac0c483291_p0_4500,0.08972167075895994,0.2387922149354874,0.26886567671776396,0.10300299267588538,0.11055192121296972,0.9363124705607673,0.03853554620305055,0.03217633953162968,0.011837498194498974,0.013429711102990183,0.9036163543347802,"[0.821014998157296, 0.5458101661586637, 0.7437580579819972]","[0.04571605329715395, 0.08583360082999977, 0.06175493483937583]","[0.7733983139367939, 0.5370990568515924, 0.7434586965295884]","[0.0495231081132434, 0.08016403426525057, 0.051716720590459564]","[0.1490006209621015, 0.4205613102564855, 0.22035534282794192]","[0.03735543953017628, 0.07863110494331402, 0.051758768551994516]","[0.1992789587911378, 0.4251536242890406, 0.22301843826724757]","[0.04218775692954836, 0.07265904193966483, 0.04392697932883839]","[0.0509841070965335, 0, 0.051310100233337]",0.05122774474084884,"[39.90567351729353, 44.864508520574745, 93.51894244962523]","[590.2550186457191, 757.3034343320488, 1818.463473955152]","[0, 0, 0]","[1297, 1599, 3837]"
fc8130e3-01ba-c740-e040-11ac0c483291_p0_5000,0.10938517340754766,0.22073108076538916,0.26239412151878,0.07877609536168964,0.07699466699936174,0.8857283861582025,0.03555974235515025,0.03754392628472181,0.011151665262695398,0.010493243377940997,0.8535803990088027,"[0.7840464794423885, 0.45870530515746544, 0.6977895036084343]","[0.05449361492467014, 0.08796701405260243, 0.06554042458546155]","[0.6964564943232532, 0.43565093688766365, 0.6919886970198865]","[0.051860336219331726, 0.08201733716129816, 0.04890299172363205]","[0.19895557430055594, 0.5001756097684925, 0.2637699321144998]","[0.04901032026751426, 0.08092575037727956, 0.05644001246409101]","[0.2728889681464791, 0.5195996850618151, 0.2707942597295106]","[0.04570339898268616, 0.0747296526791863, 0.042139674598155694]","[0.0487076963240495, 0, 0.050770498769518745]",0.05025177292969211,"[38.00276167590761, 44.68630977437124, 92.51178908743212]","[573.817663360969, 779.1186501368207, 1791.580802026972]","[0, 0, 0]","[1286, 1592, 3828]"
